expName,curec_ID,session_nr,date,end_date,participant,age,gender,gripper_baseline,max_effort_calibration_1,max_effort_calibration_2,max_effort_calibration_3,max_effort,max_effort_baseline_corrected,trial_count,reward_offer,next_reward_offer,reward_earned,total_reward,effort_offer,next_effort_offer,effort_expended,effort_trace,estimated_k,estimated_net_value,participant_response,participant_choice_response_time,participant_effort_response_time
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,0,18,None,0,0,6,None,None,"[0.12786865234375, 0.125732421875, 0.10009765625, 0.07476806640625, 0.08087158203125, 0.084228515625, 0.10009765625, 0.14129638671875, 0.1519775390625, 0.16815185546875, 0.2069091796875, 0.220947265625, 0.2423095703125, 0.2606201171875, 0.2642822265625, 0.28533935546875, 0.29998779296875, 0.33172607421875, 0.3790283203125, 0.40679931640625, 0.4437255859375, 0.4559326171875, 0.47149658203125, 0.51513671875, 0.557861328125, 0.584716796875, 0.59112548828125, 0.58685302734375, 0.5853271484375, 0.582275390625, 0.57586669921875, 0.5657958984375, 0.526123046875, 0.4608154296875, 0.3546142578125, 0.29937744140625, 0.28839111328125, 0.30364990234375, 0.33294677734375, 0.36102294921875, 0.34576416015625, 0.33721923828125, 0.33233642578125, 0.32196044921875, 0.30303955078125, 0.2923583984375, 0.28076171875, 0.27801513671875, 0.27252197265625, 0.26947021484375, 0.2679443359375, 0.2630615234375, 0.26275634765625, 0.26397705078125, 0.2618408203125, 0.262451171875, 0.26214599609375, 0.26275634765625, 0.26763916015625, 0.29388427734375, 0.30120849609375, 0.38238525390625, 0.53436279296875, 0.6005859375, 0.5126953125, 0.4876708984375, 0.5096435546875, 0.47637939453125, 0.435791015625, 0.50018310546875, 0.54595947265625, 0.54656982421875, 0.54656982421875, 0.5596923828125, 0.56488037109375, 0.55084228515625, 0.5474853515625, 0.5474853515625, 0.5499267578125, 0.55084228515625, 0.550537109375, 0.56060791015625, 0.5908203125, 0.621337890625, 0.63812255859375, 0.62164306640625, 0.58990478515625, 0.55145263671875, 0.51025390625, 0.48828125, 0.4547119140625, 0.43609619140625, 0.42266845703125, 0.302734375, 0.0982666015625, 0.0360107421875, 0.27435302734375, 0.328369140625, 0.34423828125, 0.43121337890625, 0.48614501953125, 0.535888671875, 0.52642822265625, 0.51177978515625, 0.51361083984375, 0.51177978515625, 0.4876708984375, 0.49102783203125, 0.5072021484375, 0.48065185546875, 0.4730224609375, 0.478515625, 0.47698974609375, 0.4779052734375, 0.47454833984375, 0.46783447265625, 0.4620361328125, 0.46051025390625, 0.45745849609375, 0.44921875, 0.44219970703125, 0.4339599609375, 0.43212890625, 0.45654296875, 0.4730224609375, 0.460205078125, 0.45745849609375, 0.4595947265625, 0.46478271484375, 0.46783447265625, 0.46722412109375, 0.46630859375, 0.4644775390625, 0.46417236328125, 0.45928955078125, 0.4522705078125, 0.44464111328125, 0.4400634765625, 0.4400634765625, 0.438232421875]",0.5,0.0,None,None,None
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,1,18,23,0,0,6,7,0,"[]",0.5,0.0,rejected,1.755373900057748,0
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,2,23,4,0,0,7,3,0,"[]",0.5,-1.5,rejected,3.0520683999639004,0
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,3,4,18,0,0,3,6,0,"[]",0.5,-0.5,rejected,1.0765668998938054,0
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,4,18,23,0,0,6,7,0,"[]",0.5,0.0,rejected,0.8792039998807013,0
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,5,23,13,0,0,7,5,0,"[]",0.5,-1.5,rejected,0.7603771002031863,0
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,6,13,8,0,0,5,4,0,"[]",0.5682679419970128,0.5,rejected,0.7693356999661773,0
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,7,8,30,0,0,4,7,0,"[]",0.5682679419970128,-1.0922870719522049,rejected,0.9322122999001294,0
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,8,30,12,0,0,7,4,0,"[]",0.6308228007106498,2.154870842146373,rejected,0.7938635000027716,0
pgACC-TUS-staircase,,1,2024-02-12_17h04.09.521,None,999,,,-0.06256103515625,0.5718994140625,0.61236572265625,0.498291015625,0.555328369140625,0.617889404296875,9,12,25,0,0,4,6,0,"[]",0.6911872413679265,1.9068351886296036,rejected,0.8415513997897506,0
